Media Errore
0.5035 0
0.50405 0.00055
0.502733 0.00135442
0.50285 0.000964797
0.50236 0.000893644
0.501983 0.000821144
0.501129 0.00110102
0.501737 0.00113136
0.5023 0.0011454
0.50206 0.00105221
0.501327 0.00120114
0.50105 0.001131
0.500708 0.00109524
0.500114 0.00117487
0.499947 0.00110651
0.499519 0.00112002
0.499118 0.00112594
0.499472 0.0011192
0.499484 0.00105872
0.499225 0.0010373
0.499314 0.000990702
0.499205 0.00095095
0.499517 0.000961012
0.499558 0.000921009
0.499936 0.000960744
0.499712 0.000949953
0.499741 0.000914559
0.499561 0.00089949
0.499569 0.000867959
0.4997 0.000848704
0.499671 0.000821383
0.499594 0.000799041
0.49947 0.000784322
0.499538 0.000763984
0.499889 0.000820399
0.499664 0.000828339
0.4996 0.00080817
0.499868 0.000831151
0.499944 0.000813041
0.500323 0.000878383
0.500105 0.0008839
0.499943 0.000877683
0.499881 0.000859229
0.499918 0.00084028
0.499822 0.000826981
0.49997 0.000822115
0.499987 0.000804627
0.5001 0.000795717
0.499876 0.000810998
0.49984 0.000795405
0.500008 0.000797515
0.500215 0.000809099
0.500185 0.000794271
0.500193 0.000779461
0.500087 0.000772373
0.500139 0.000760236
0.500214 0.000750511
0.50009 0.000747873
0.500166 0.000739053
0.500057 0.000734825
0.500003 0.000724648
0.500055 0.000714726
0.499952 0.000710714
0.499936 0.000699714
0.499985 0.000690583
0.499877 0.000688459
0.499985 0.000686621
0.499853 0.000689233
0.49992 0.000682501
0.49991 0.000672759
0.499979 0.000666783
0.499989 0.000657533
0.500015 0.000648991
0.500043 0.000640781
0.499959 0.000637812
0.49995 0.000629423
0.499847 0.000629717
0.499845 0.000621594
0.499877 0.000614527
0.499876 0.000606798
0.499904 0.000599888
0.499796 0.000602175
0.49976 0.00059597
0.49978 0.000589156
0.499733 0.000584063
0.499793 0.00058035
0.499802 0.000573716
0.499835 0.000568114
0.499751 0.000568039
0.499714 0.000562852
0.499743 0.000557358
0.499791 0.000553391
0.4998 0.000547477
0.499802 0.000541626
0.499833 0.000536762
0.499757 0.000536458
0.499743 0.000531083
0.499842 0.000534792
0.499908 0.000533491
0.499857 0.000530594
